time,category_name,text_company,text_headline,content_url,bias_label
2024-01-30 12:06:03,정치,연합뉴스TV ,합참 북한 서해상으로 순항미사일 수 발 발사,https://n.news.naver.com/mnews/article/422/0000642204?sid=100,0.9984423718948428
2024-01-30 12:05:31,정치,KBS ,북한 또 순항미사일 발사…일주일 사이 3번 도발,https://n.news.naver.com/mnews/article/056/0011652326?sid=100,0.0008328317907510125
2024-01-30 11:21:01,정치,파이낸셜뉴스 ,속보 북한 이틀 만에 또 순항미사일 여러 발 발사,https://n.news.naver.com/mnews/article/014/0005135388?sid=100,0.9882113299748643
2024-01-30 11:19:50,정치,뉴스1 ,北 지방발전 담당 TF 구성…美에는 우주위협 범죄자 비난데일리 북한,https://n.news.naver.com/mnews/article/421/0007322529?sid=100,0.999774090071315
2024-01-30 11:15:01,정치,데일리안 ,동에 번쩍 서에 번쩍…북한 이틀 만에 순항미사일 또 쐈다,https://n.news.naver.com/mnews/article/119/0002794641?sid=100,0.9360972592363055
2024-01-30 11:10:03,정치,코리아중앙데일리 ,THINK ENGLISH 합참 북한 순항미사일 여러 발 발사,https://n.news.naver.com/mnews/article/640/0000049327?sid=100,0.9998507270278768
2024-01-30 11:06:12,정치,연합뉴스 ,26개국 대학생들 모의 UN대회서 북한인권 해법 토론,https://n.news.naver.com/mnews/article/001/0014475939?sid=100,0.00024376846043196296
2024-01-30 11:06:03,정치,더팩트 ,속보 합참 북한 서해상으로 순항미사일 발사,https://n.news.naver.com/mnews/article/629/0000264024?sid=100,0.3362452029508389
2024-01-30 11:00:11,정치,MBN ,합참 북한 서해상으로 순항미사일 여러 발 발사,https://n.news.naver.com/mnews/article/057/0001796324?sid=100,0.0003782716899472451
2024-01-30 10:54:01,정치,매일신문 ,북한 서해상으로 순항미사일 여러 발 발사…이틀 만에 도발,https://n.news.naver.com/mnews/article/088/0000859644?sid=100,0.0019237687832819985
2024-01-30 10:52:01,정치,서울신문 ,속보 북한 이틀 만에 또 순항미사일 여러 발 발사,https://n.news.naver.com/mnews/article/081/0003427264?sid=100,0.0005369267224143246
2024-01-30 10:48:09,정치,경기일보 ,북한 서해상으로 순항미사일 발사,https://n.news.naver.com/mnews/article/666/0000032334?sid=100,0.000242064555354715
2024-01-30 10:47:09,정치,머니투데이 ,북한 이틀 만에 순항미사일 수발 서해상으로 발사,https://n.news.naver.com/mnews/article/008/0004992418?sid=100,0.8155759833392664
2024-01-30 10:46:22,정치,MBC ,북한 이틀 만에 서해상으로 순항미사일 여러 발 발사,https://n.news.naver.com/mnews/article/214/0001327722?sid=100,0.9578127473996758
2024-01-30 10:45:01,정치,한국일보 ,북한 이틀 만에 순항미사일 도발...서해상으로 여러 발 발사,https://n.news.naver.com/mnews/article/469/0000782927?sid=100,0.0913212438053456
2024-01-30 10:45:01,정치,JTBC ,북한 이틀 만에 또 순항미사일 여러 발 발사,https://n.news.naver.com/mnews/article/437/0000377503?sid=100,0.1571081254823121
2024-01-30 10:44:14,정치,한국경제 ,속보 북한 이틀 만에 또 순항미사일 여러 발 발사,https://n.news.naver.com/mnews/article/015/0004942706?sid=100,0.0002545657764156741
2024-01-30 10:44:03,정치,매일경제 ,속보 북한 이틀 만에 또 순항미사일 여러발 발사,https://n.news.naver.com/mnews/article/009/0005251902?sid=100,0.00021632117949123118
2024-01-30 10:42:39,정치,KBS ,북한 이틀 만에 순항미사일 여러 발 서해상으로 발사,https://n.news.naver.com/mnews/article/056/0011652250?sid=100,0.999096285463883
2024-01-30 10:42:04,정치,서울경제 ,속보 이틀만에 北 또 도발…합참 “북한 서해상으로 순항미사일 수발 발사”,https://n.news.naver.com/mnews/article/011/0004293343?sid=100,0.00021380925938163816
2024-01-30 10:41:49,정치,연합뉴스 ,속보 북한 이틀 만에 또 순항미사일 여러 발 발사,https://n.news.naver.com/mnews/article/001/0014475740?sid=100,0.0003622089760088727
2024-01-30 10:15:01,정치,연합뉴스TV ,북한 지방발전 추진위 구성…조용원 당 조직비서 총책,https://n.news.naver.com/mnews/article/422/0000642190?sid=100,0.9997901633389338
2024-01-30 10:09:11,정치,뉴스1 ,美 북한은 우주활동의 위협 발언에 北 우주공간의 범죄자는 미국,https://n.news.naver.com/mnews/article/421/0007322085?sid=100,0.9997097683113922
2024-01-30 10:05:35,정치,연합뉴스 ,북한 레닌그라드 해방 80주년 영화감상회 개최,https://n.news.naver.com/mnews/article/001/0014475576?sid=100,0.0002423970989990941
2024-01-30 09:53:22,정치,연합뉴스 ,국제대회서 인공기 게양 가능해져…북한 도핑 준수국 복귀종합,https://n.news.naver.com/mnews/article/001/0014475523?sid=100,0.00042814846173344726
2024-01-30 09:26:01,정치,연합뉴스 ,북한 최룡해 상임위원장 몽골 대사와 담화,https://n.news.naver.com/mnews/article/001/0014475441?sid=100,0.0004297775397586195
2024-01-30 09:25:57,정치,연합뉴스 ,북한 최룡해 상임위원장 몽골 대사와 담화,https://n.news.naver.com/mnews/article/001/0014475440?sid=100,0.0004297775397586195
2024-01-30 09:25:54,정치,연합뉴스 ,북한 최룡해 상임위원장 몽골 대사와 담화,https://n.news.naver.com/mnews/article/001/0014475439?sid=100,0.0004297775397586195
2024-01-30 09:19:41,정치,뉴스1 ,북한 지방발전 20x10 정책 추진 본격화…조용원이 TF 이끈다,https://n.news.naver.com/mnews/article/421/0007321923?sid=100,0.9996555036673314
2024-01-30 09:10:29,정치,뉴스1 ,북한 러시아로부터 지난해 정제유 5만배럴 공급 받아,https://n.news.naver.com/mnews/article/421/0007321904?sid=100,0.9988749532245479
2024-01-30 08:42:29,정치,연합뉴스 ,국제대회서 인공기 게양 가능해져…북한 도핑 준수국 복귀,https://n.news.naver.com/mnews/article/001/0014475354?sid=100,0.000489727557959663
2024-01-30 08:10:05,정치,뉴시스 ,북한 연이은 도발 기회 삼아 중국 개입 확대 유도해야,https://n.news.naver.com/mnews/article/003/0012345957?sid=100,0.9997678766747438
2024-01-30 07:42:01,정치,MBN ,김영호 탈북민 성공은 통일 시금석…북한이탈주민의 날 속히 제도화,https://n.news.naver.com/mnews/article/057/0001796239?sid=100,0.0002456375054887629
2024-01-30 07:22:58,정치,뉴스1 ,북한 평양산원에서 543번째 세 쌍둥이 출산,https://n.news.naver.com/mnews/article/421/0007321739?sid=100,0.989462389967581
2024-01-30 07:22:33,정치,뉴스1 ,북한 의료일꾼들에 양심과 인간애를 통한 책임감 강조,https://n.news.naver.com/mnews/article/421/0007321738?sid=100,0.9984047844587339
2024-01-30 07:22:02,정치,뉴스1 ,북한 농기계 공업발전2023 전시회 성황리 진행,https://n.news.naver.com/mnews/article/421/0007321737?sid=100,0.9970073747333033
2024-01-30 07:09:48,정치,뉴스1 ,북한 김화군 인민생활 향상 사례 조명…지방경제 발전 강조,https://n.news.naver.com/mnews/article/421/0007321725?sid=100,0.6587296336608119
2024-01-30 07:09:35,정치,뉴스1 ,북한 지방경제 발전 부각…인민들이 실질적 덕 본다,https://n.news.naver.com/mnews/article/421/0007321724?sid=100,0.6587296336608119
2024-01-30 07:09:09,정치,뉴스1 ,지방경제 발전 기조 강조하는 북한…김화군 공업 생산액 2배,https://n.news.naver.com/mnews/article/421/0007321722?sid=100,0.6587296336608119
2024-01-30 07:08:56,정치,뉴스1 ,북한 김화군 공업 생산액 2배 증가 선전…지방경제 발전 강조,https://n.news.naver.com/mnews/article/421/0007321721?sid=100,0.6587296336608119
2024-01-30 07:08:06,정치,뉴스1 ,북한 지방발전 20x10 정책 전국 각지서 선전…선전물 게재,https://n.news.naver.com/mnews/article/421/0007321719?sid=100,0.9992060291475139
2024-01-30 07:07:49,정치,뉴스1 ,북한 전국 곳곳에 붙어 있는 지방발전 20x10 정책 선전물,https://n.news.naver.com/mnews/article/421/0007321718?sid=100,0.9992060291475139
2024-01-30 07:07:33,정치,뉴스1 ,북한 지방발전 20x10 정책 선전물 각지에 게시,https://n.news.naver.com/mnews/article/421/0007321717?sid=100,0.9992060291475139
2024-01-30 01:00:03,정치,데일리안 ,핵억제력 공간 확대…북한 예고대로 해군력 강화에 초점,https://n.news.naver.com/mnews/article/119/0002794433?sid=100,0.9998469302717032
2024-01-31 21:52:32,정치,TV조선 ,앵커칼럼 오늘 북한의 정의로운 전쟁,https://n.news.naver.com/mnews/article/448/0000446254?sid=100,0.9998364593664891
2024-01-31 21:45:35,정치,YTN ,尹 북한 4월 총선 개입 위한 각종 도발 예상,https://n.news.naver.com/mnews/article/052/0001992646?sid=100,0.998960130871742
2024-01-31 21:09:21,정치,KBS ,윤 대통령 “북한은 비이성적 집단…선거 앞두고 도발 예상”,https://n.news.naver.com/mnews/article/056/0011653559?sid=100,0.000323607055708291
2024-01-31 20:52:10,정치,세계일보 ,북한인권증진과장에 김익환,https://n.news.naver.com/mnews/article/022/0003900387?sid=100,0.0002363567727006081
2024-01-31 19:27:01,정치,MBN ,윤 대통령 북한은 비이성적인 집단 접경지 도발 등 우려,https://n.news.naver.com/mnews/article/057/0001796681?sid=100,0.9911952061733114
2024-01-31 19:19:05,정치,한겨레 ,윤 “북한 정권 비이성적 총선 개입 예상”…전쟁설에도 강경,https://n.news.naver.com/mnews/article/028/0002675265?sid=100,0.0002222200762167119
2024-01-31 19:13:02,정치,중앙일보 ,尹 북한은 비이성적 집단…선거 개입 위한 여러 도발 예상,https://n.news.naver.com/mnews/article/025/0003338888?sid=100,0.00022006455800119488
