text_headline,text_sentence,bias_label
“시민이 체감하는 큰 변화 만들 것”…박승원 광명시장 신년사,“내일이 기대되는 미래형 자족도시 등 5대 시정 핵심전략으로 삼아 광명의 미래 키우겠다” 박승원 시장이 1일 신년사에서 5대 시정 핵심전략으로 광명의 미래를 키우겠다고 밝히고 있다. 광명시 제공 “광명의 미래를 위해 지난해 구로차량기지 이전을 시민과 함께 극복했듯이 올해도 시민들의 힘을 모아 새로운 변화를 향해 도전하겠습니다.” 박승원 경기 광명시장이 신년사를 통해 ‘시민이 체감하는 도시 변화 만들기’를 2024년 정책 목표로 삼았다며 이같이 밝혔다. 시민의 삶을 옥죄었던 3년간의 코로나 19 펜데믹 에너지와 식량 수급 문제를 가져온 러시아 우크라이나 전쟁 미·중 간 패권 경쟁 속에 지속되는 경제위기와 시시각각 현실화하는 기후 위기 고물가 고금리로 인한 민생 위기에 맞서 시민과 함께 힘을 모아 위기를 극복하고 민생을 안정시키겠다는 의미이다. MobileAdNew center 박 시장은 이 같은 목표를 실현하기 위해 올해 활력 넘치는 민생 친화도시 지속가능한 미래를 여는 탄소중립 선도도시 다 함께 성장하는 사람 중심도시 어디서나 누리는 행복 채움 문화도시 내일이 기대되는 미래형 자족도시를 5대 시정 핵심전략으로 삼아 광명의 미래를 키우겠다고 천명했다. 이에 따라 시는 공공일자리 사업 신중년 인생 플러스센터 등 일자리 창출 사업과 민간기업과 구직자를 이어주는 구인업체 발굴단 4차 산업분야 인재양성 교육 등 민간 일자리 연계사업 일자리 교육 등을 추진해 시민 생활 안정을 위한 1만 4100개의 일자리를 창출할 계획이다. 지역경제의 핵심인 소상공인과 기업이 안심하고 경영할 수 있도록 전년 대비 10억원을 증액한 120억원의 지역화폐 인센티브를 통해 지역 내 소비를 촉진하고 폐업 소상공인 재개장 지원금을 1000만원으로 상향해 재기를 뒷받침할 방침이다. 이와 함께 중소기업 해외전시회 단체관 운영을 통한 해외 판로 확대 지원 사회적 가치를 실현하는 ESG경영 기반 구축 사업을 중점적으로 추진하여 활력이 넘치는 민생친화 도시를 만든다는 계획이다. 인구변화에 대응한 생활 정책도 다각적으로 시행한다. 여성과 양육가정을 위한 첫돌 축하금을 지원하고 여성소통 공간을 개소할 계획이며 청소년 대중교통비 지원사업도 새로 도입한다. 청년을 위한 문화공간인 제2청년동 조성 어르신의 삶이 편리해지는 스마트 경로당 운영 평생학습 온라인 플랫폼 구축을 통한 평생학습지원금 효율화 등 전 생애 돌봄서비스 사업을 지속적으로 확대한다. MobileAdNew center 속가능한 미래 기반인 탄소중립 실현을 위한 정책도 지속한다. 시는 2050 탄소중립도시 실현을 위해 수립한 6대 전략과 100개 추진 과제를 차질 없이 실행해 2030년까지 온실가스 40%를 감축한다는 목표를 세우고 있다. 올해부터는 온실가스감축인지 예산제도가 새로 도입되고 5억원의 기후대응기금도 조성된다. 이와 함께 탄소 발자국을 지우는 생태자원인 ‘정원’ 활성화를 위해 안양천 국가정원 지정 추진 철산동 가로숲길 안양천 덮개공원 영회원 수변공원 조성 등을 추진한다. 도시 경쟁력 강화의 밑거름이 될 ‘문화 분야 인프라’ 확충도 속도를 낸다. 올해 청소년예술 창작소와 광명시 제1호 광명동초 학교복합화 시설 개관이 예정돼 있고 국립소방박물관 일직동 공공도서관 문화복합센터 철산동 시민건강체육센터 신설과 소하동 노인건강지원센터 파크골프장 광명종합복지관 건강센터 등 지역 주민의 문화 안전 건강을 지키는 다양한 인프라 구축이 진행된다. 광명시의 대표적인 관광자원인 광명동굴을 중심으로 생태 문화 쇼핑이 함께하는 복합문화단지 개발도 다시 시작된다. 자족도시 실현을 위해서는 신·구도심 간 균형 개발과 앵커기업 유치 광역교통 개선에 시정을 집중할 방침이다. 이를 위해 광명뉴타운과 공공재개발 구름산지구 개발을 신속히 진행하고 철산·하안동 재건축 지구는 지구단위계획 수립으로 사업성 향상을 꾀한다. 소하동 도시재생지역은 어린이와 가족에게 특화된 거점시설로 조성하는 목표를 세웠다. 철산동 지하공영주차장을 통해 원도심 지역의 시민 편의 향상도 기대된다. 2일부터 운영을 시작하는 철산동 지하공영주차장은 구도심 주차난 해소와 철산역 환승 편의 향상 인근 상권 활성화 효과를 기대하고 있다. 박 시장은 수도권 서남부 교통 관문이 되기 위해 시민의 숙원 사업인 광역교통 개선을 반드시 이뤄내야 한다는 점을 이번 신년사를 통해 재차 강조했다. 시는 이미 경제성이 확보된 신천 하안 신림선 노선을 유치해 생활 교통을 획기적으로 개선하고 도시광역철도망 타당성 조사를 실시해 교통정책에 선제적으로 대응할 방침이다.,0.0002744852797886892
구름 뚫고 나온 새해...한라산 백록담 장엄한 일출,앵커 갑진년 새해 첫날 어떻게 보내고 계십니까 우리나라에서 가장 높은 곳에서 일출을 볼 수 있는 곳은 바로 한라산 백록담입니다. 청룡의 해를 의미하듯 구름을 뚫고 태양이 떠오르는 장관이 연출됐는데요. 희망으로 가득했던 한라산 백록담의 모습을 김동은 기자가 취재했습니다. 리포트 구름으로 가득한 수평선 너머에서 형용할 수 없는 강한 기운이 밀려듭니다. 마치 한 마리의 용처럼 짙게 깔린 구름을 뚫고 나온 거대한 태양. 갑진년 새해의 시작을 알립니다. 한 폭의 그림 같은 장관에 사람들의 탄성이 이어집니다. 유지원.김도윤 서울 중구 올라올 때는 발도 시렵고 오르막도 심해서 중간에 포기하고 싶었는데 이렇게 포기하지 않고 올라와서 해 뜨는 것을 보니까 피로가 풀리고... 가장 특별한 곳에서 저마다 가슴 속에 간직했던 소중한 소원들을 간절히 기원합니다. 김재현.허준규 경남 거창군 20대에서 30대가 됐는데 그래서 새로운 일에 도전도 해보고 싶고 모든 일에 자신감을 가지고... 김동은 기자 새해 일출 장관이 펼쳐진 이곳 한라산 백록담에는 사람들의 희망으로 가득찼습니다 강한 바람과 함께 안개를 몰고 온 백록담은 아쉽게도 그 모습을 쉽게 허락하지 않았습니다. 순식간에 급변하는 날씨마저 신비로워 새해 첫날 이색적인 추억이 됐습니다. 신석호 포항시 북구 우리 어머니 아버지께서 다리 뻗고 편안하게 주무실 수 있게 편안한 한해가 됐으면 좋겠습니다. 국민 여러분 새해 복 많이 받으세요 우리나라에서 가장 높은 백록담에서 맞는 해돋이를 위해 혹한의 추위 속에서도 새벽부터 등반객 1천5백명이 몰렸습니다. 한라산 백록담에서 분출된 갑진년 청룡의 기운은 가장 남쪽 섬 제주에서 시작돼 한반도로 희망을 선물하고 있습니다. JIBS 김동은입니다.,0.0002974535118141549
‘20대 무당층’ 총선 승패 가르나…남성 이탈 큰 폭 증가,승부처 서울 선거 앞 무당층 많이 나온 것 처음 제22대 국회의원선거가 100일 앞으로 다가온 1일 인천 미추홀구 인천시선관위원회 로비 선거일 현황판이 D 100일을 표시하고 있다. 연합뉴스 전재 재배포 금지. 제22대 국회의원 선거가 1일로 100일 앞으로 다가온 가운데 지지 정당이 없다는 무당층의 향배에 관심이 쏠린다. 한국갤럽이 지난 27일 발표한 12월 통합 여론조사 신뢰수준 95% 표본오차 ±3.1%포인트 2023년 12월 1 2주 전화 면접 에서 무당층은 26%로 21대 총선을 넉달가량 앞둔 2019년 12월 통합 조사 신뢰수준 95% 표본오차 ±3.1%포인트 2019년 12월 1 3주 전화 면접 결과인 23%와 엇비슷했다. 자세한 내용은 중앙선거여론조사심의위원회 누리집 참고 그런데 이를 세대별로 보면 20대가 50% 30대가 34%로 4년 전보다 각각 15%포인트 14%포인트씩 크게 늘었다는 점이 눈에 띈다. 이 가운데서도 20대 남성이 54% 20대 여성이 45%로 4년 전보다 각각 16%포인트 14%포인트씩 증가해 다른 세대·성별보다 가장 높았다. 20대 남성 무당층이 압도적으로 늘어난 것은 기존에 정부·여당을 지지했던 이들이 이탈하면서 벌어진 현상으로 보인다. 한국갤럽 조사에서 20대 남성의 윤석열 대통령 직무수행 평가는 정부 출범 직후인 2022년 6월 60%까지 올랐다가 지난달 23%로 추락했고 국민의힘 지지도 역시 48%에서 31%로 떨어졌다. 선거일이 다가올수록 무당층이 줄어드는 경향을 보이긴 하지만 국민의힘으로선 청년 특히 지난 대선 때 주요 지지층으로 꼽힌 20대 남성이 돌아선 것이 만만한 상황은 아니다. 특히 이들의 지지를 끌어온 것으로 평가된 이준석 전 대표의 신당이 이들을 흡수할 가능성도 크다. 국민의힘 관계자는 “선거에서 승리하려면 합리적인 공천과 중도층까지 아우를 수 있는 공약이 중요하다. 국정을 운영하는 정부·여당으로서 민생을 잘 챙길 수 있도록 노력하겠다”고 말했다. 경향신문이 엠브레인퍼블릭에 의뢰해 한 조사 지난달 29∼30일 전국 18살 이상 성인 1001명 대상 표본오차 95% 신뢰수준에 ±3.0%p 에서도 20대에서 지지 정당이 없다고 한 응답 비율이 가장 높았다. 조사 결과 22대 총선 투표 후보 정당을 물은 결과 20대는 지지 정당이 없다고 한 응답이 33%로 2위인 30대 21% 보다 12%포인트나 많았다. 서울·호남 무당층이 늘었다. 지난달 갤럽 통합 조사에서 무당층이 가장 많은 지역은 서울 29% 광주·전라 28% 부산·울산·경남 27% 순이었다. 2007년 12월부터 총선을 넉달 안팎으로 앞두고 실시한 갤럽 조사에서 서울의 무당층이 가장 높게 나온 건 처음이다. 서울은 지역구가 49개 현행 로 지역구 전체 의석 254개 의 20%가량을 차지하는 승부처다. 또 지지에 있어 지속적으로 우위를 차지하는 정당 없이 인물·구도·정책 등에 따라 선거 때마다 표심이 달라지는 곳이다. 이런 서울의 무당층이 유권자의 3분의 1가량 된다는 것은 그만큼 이번 총선이 판세를 짐작하기 어려운 혼전 양상으로 펼쳐질 가능성을 보여준다. 또한 이 시기 호남 무당층 비율이 높으면 민주당이 대구·경북 무당층 비율이 높으면 국민의힘이 총선에서 패배한 전례에 비춰 이번에도 호남 여론이 민주당에 일방적으로 우호적이진 않을 것으로 풀이된다. 광주·전라 무당층 47% 이 가장 높았던 2015년 12월 조사 넉달 뒤 총선에서 민주당은 호남 의석 대부분을 국민의당에 뺏겨 123석에 그치기도 했었다. 민주당 관계자는 “정부·여당에 실망한 유권자들이 민주당을 지지하지 않고 무당층으로 옮아가는 현상이 꾸준히 확인되고 있다. 민주당이 이들의 신뢰를 얻는 게 관건”이라고 말했다.,0.0002974716579447773
기재부 재정성과심의관에 김명중 전 경제부지사 임명,◇김명중 기획재정부 재정성과심의관 기획재정부 재정성과심의관에 김명중 57·사진 전 강원특별자치도 경제부지사가 부임했다. 재정성과심의관은 재정집행 관리 예산성과금 제도 관리·운영 등을 총괄하는 고위공무원단 직위다. 기재부는 지난달 29일 개방형 직위인 재정성과심의관에 김 전 부지사를 임명하는 인사를 단행했다. 김 심의관은 광주 출신으로 광주서석고와 서울대 경영학과 미국 조지아공대 대학원 기술경영학과를 졸업했다. 기획재정부 협동조합운영과장 지역경제정책과장 국유재산정책과장 홍보담당관 법사예산과장 예산정책과장 예산총괄과장 등을 거쳤다. 2021년 3월부터 2022년 6월까지 강원자치도 경제부지사를 역임했다.,0.00030080241393937184
총선 99일 앞으로… 4·10 총선 주요 일정은,1월11일까지 입후보제한을 받는자의 사직 3월28일부터 선거운동…사전투표 4월5 6일 4·10 총선이 99일 앞으로 다가오면서 향후 총선 일정에도 관심이 모아지고 있다. 총선 승리를 위해 남은 기간 입지자들간 치열한 경쟁이 예고되고 있다. 지난달 12일부터 속속 예비후보자 등록을 하고 있는 가운데 공직자 등 입후보 제한을 받는 인사는 선거일 90일 전인 오는 11일까지 사직해야 한다. 또 11일부터 선거일까지 3개월 동안 현역의원의 의정활동 보고가 금지되고 후보자와 관련 있는 출판기념회도 이날부터 전면 금지된다. 2월10일부터는 자치단체장의 선거에 영향을 미치는 행위도 금지된다. 투표에 참여할 선거인명부 작성은 3월19일부터 23일까지 진행된다. 이 기간 부재자 투표 방식인 거소·선상투표 신고 거소·선상투표 신고인명부 작성도 이뤄진다. 후보자등록 신청은 3월21일부터 22일까지 이틀간 할 수 있다. 이를 앞두고 각 정당내 경선 과정 등이 마무리될 예정이다. 공식 선거운동은 3월28일부터 시작된다. 후보자는 이날부터 선거일 전일인 4월9일까지 벽보와 유세차 등을 이용한 공식 선거 운동에 나설 수 있다. 유권자 투표는 3월27일부터 4월1일까지 재외투표를 시작으로 차례대로 진행된다. 이어서 4월2일부터 5일까지는 선상투표를 진행하고 4월5일부터 6일까지 이틀 간 오전 6시부터 오후 6시까지 사전투표를 할 수 있다. 선거일인 4월10일에는 오전 6시부터 오후 6시까지 주소지 관할 투표소에서 투표가 가능하다.,0.000302880395519204
한동훈 동료의식 실천하는 당 만들 것…이준석 이달 중순 창당 마무리,앵커 한동훈 국민의힘 비대위원장이 동료시민에 대한 선의 동료의식 을 실천하겠다는 신년 다짐을 전했습니다. 이런 가운데 이준석 전 대표는 창당을 이번달 중순까지 끝내겠다고 밝혔습니다. 정다예 기자입니다. 기자 현충원 참배로 새해를 시작한 한동훈 국민의힘 비대위원장. 이승만·박정희·김영삼·김대중 전 대통령 묘역을 참배하고 동료 시민들과 대한민국의 미래를 만들어가겠다 는 방명록을 남겼습니다. 당 신년인사회에서도 한 위원장은 동료시민 을 내세웠습니다. 연평도 포격 당시 쉴 곳을 제공했던 찜질방을 예로 들며 이런 동료의식 을 실천하는 당으로 거듭나겠다 강조했습니다. 한동훈 국민의힘 비상대책위원장 동료 시민에 대한 그런 계산 없는 선의를 정교한 정책으로 준비해서 실천할 것입니다. 관심이 쏠린 공관위원장 인선에 대해선 과정이 멋있고 이기는 공천을 해야 한다 며 이를 해낼 수 있는 분을 고르겠다 밝혔습니다. 김건희 특검법 에 대해선 총선용 악법 이란 입장을 재차 확인했습니다. 한동훈 국민의힘 비상대책위원장 그런 법을 통과시키고 그런 법들만 가지고 총선 치르는 것은 국민 눈과 귀를 가리는 것입니다. 저는 그것에 동의하지 않습니다. 새해 첫 일정을 마친 한 위원장은 이번주 전국 순회에 나섭니다. 대전과 대구 광주 충북 경기 강원을 차례로 찾고 광주에선 5.18민주묘지를 참배할 예정입니다. 한편 이준석 전 국민의힘 대표가 주도하는 개혁신당 은 이번달 중순 창당 절차를 마무리하겠다 밝혔습니다. 이 전 대표는 현역 의원들 사이에서도 새로운 세력에 대한 기대감이 커지고 있다며 합류할 사람이 더 있을 거라고 전했습니다. 이준석 전 국민의힘 대표 마음 같아서는 저희 핸드폰 통화목록을 보여주고 싶은…각자의 정치적 일정에 따라서 차근차근 합류하실 거라고 생각합니다. 이 전 대표는 아직 합류를 공식화하지 않은 측근 허은아 의원도 합류가 예정돼 있다고 말했습니다. 연합뉴스TV 정다예입니다.,0.00030970330861579333
김현기 서울시의회 의장 2023년 제야의 종 타종,김현기 서울특별시의회 의장은 2023년 12월 31일 자정 보신각에서 개최된 2023년 제야의 종 타종행사에 참석해 힘찬 타종으로 새해를 열었다. 김현기 의장은 신년 인사를 통해 “힘찬 청룡의 기운으로 바라는 모든 소망 이루시기를 기원한다”며 “서울시의회는 민생 안정과 시민 안전을 지키고 희망찬 미래 서울을 만들기 위해 최선을 다하겠다”고 말했다. 또 “서울시의원 110명은 언제나 현장 속에서 시민 곁에서 똑바로 제대로 서울을 챙기고 시민을 섬기겠다”고 신년 의지를 밝혔다.,0.0003132477010784868
4월 총선 정부 견제론 정부 지원론에 1012%p 앞서코리아리서치·입소스,MBC·SBS 신년 조사서 정부견제론 10%p↑ 정당지지도는 민주당이 오차범위 내 앞서 서울 뉴시스 윤석열 대통령이 2024년 갑진년 새해 첫날인 1일 서울 용산 대통령실 청사에서 신년사를 발표하고 있다. 사진 대통령실 제공 2024.01.01. photo newsis.com 재판매 및 DB 금지 서울 뉴시스 김지은 기자 1일 발표된 언론사들의 새해 첫 여론조사에서 정부 견제론 이 정부 지원론 보다 우세한 것으로 나타났다. MBC가 코리아리서치인터내셔널에 의뢰해 지난달 29 30일 전국 만 18세 이상 1005명을 조사한 결과를 보면 현 정부를 견제하기 위해 야당 후보가 많이 당선돼야 한다 는 의견이 52%로 현 정부를 지원하기 위해 여당 후보가 많이 당선돼야 한다 41% 보다 10%포인트 이상 높았다. 정부 견제론은 대구·경북지역을 제외한 전 지역에서 우세를 보였다. 인천·경기 지역은 야당 후보가 많이 당선돼야 한다 가 55%로 여당 후보가 많이 당선돼야 한다 39%를 앞섰다. 서울은 오차범위 안에서 초박빙으로 나타났다. SBS가 입소스에 의뢰해 같은 기간 한 조사에서도 정권 견제를 위해 야당에 힘을 실어줘야 한다 는 의견이 52%로 절반을 넘었다. 국정 안정을 위해 여당에 힘을 실어줘야 한다 는 의견은 40%로 집계됐다. 정당 지지도는 민주당이 국힘에 오차범위 내에서 앞섰다. MBC 조사에선 더불어민주당을 찍겠다는 응답이 35% 국민의힘 34%로 오차범위 내 초접전이었다. 투표하고 싶은 정당이 없거나 모른다 또는 무응답은 24%였다. SBS 조사에서도 민주당 37% 국민의힘 34%로 거대 양당이 오차 범위 안 박빙으로 나타났다. 무당층은 23%였습니다. 자세한 내용은 중앙선거여론조사심의위원회 홈페이지를 참조하면 된다.,0.0003135372381732506
“北 도발에 강력 응징” 새해 첫날 포사격 훈련,새해 첫날인 1일 강원 철원 육군 포병사격장에서 3사단 장병들이 이른바 ‘즉·강·끝’ 대응태세 확립을 위한 포탄 사격훈련을 실시하고 있다. ‘즉·강·끝’이란 신원식 국방부 장관이 최전방 부대에 하달한 지침으로 ‘북한의 도발 시 즉각 강력히 끝까지 응징한다’는 의미를 담고 있다.,0.00031768078138303757
김정은 시진핑과 축전 교환… “2024년은 조·중 친선의 해”,김정은 북한 국무위원장과 시진핑 중국 국가주석이 2024년을 두 나라 ‘친선의 해’로 선포하며 축전을 주고받았다. 시진핑 중국 국가주석과 김정은 북한 국무위원장이 2019년 6월 20일 평양 능라도 5·1경기장에서 집단체조·예술공연을 관람한 뒤 손을 흔들고 있다. 뉴스1 북한 조선중앙방송은 1일 김 위원장과 시 주석이 북·중 수교 75주년을 기념하는 축전을 교환했다고 보도했다. 그간 두 사람은 특별한 계기가 있을 때 축전을 차례로 주고받았다. 신년을 맞아 동시에 축전을 교환한 건 이례적이다. 김 위원장은 “조·중 북·중 두 당과 정부가 올해를 조·중 친선의 해로 정한 것은 두 나라에서의 사회주의 건설이 새로운 전진 단계에 들어서고 국제 정세가 복잡다단한 속에서 전통적인 친선 협조 관계를 시대의 요구에 맞게 가일층 승화 발전시켜 나가려는 우리 두 나라 인민의 공동의 기대와 염원에 부합된다”고 했다. 그는 “함께 조·중 친선의 해 시작을 선포하게 된 것을 기쁘게 생각한다”며 “올해에도 사회주의를 위한 투쟁에서 맺어지고 공고화된 조·중 친선의 불패성이 남김없이 발휘될 것이라고 확신한다”고 했다. 이어 김 위원장은 “정치·경제·문화를 비롯한 모든 분야에서 교류와 내왕을 긴밀히 하고 친선의 정과 단결의 유대를 더욱 두터이 하며 지역과 세계의 평화와 안정을 수호하기 위한 공동의 투쟁에서 협동을 보다 강화하겠다”고 했다. 시 주석은 “당신과 함께 2024년을 중·조 친선의 해로 정한다는 것을 선포하고 각 분야에서 공동으로 기념 활동을 진행해 중·조 관계 발전에 새로운 활력을 부어 넣을 것”이라고 했다. 그는 “새 시기 새로운 정세하에서 중국 당과 정부는 시종일관 전략적 높이와 장기적 각도에서 중·조 관계를 대하고 있다”며 “전통적인 중·조 친선 협조 관계를 훌륭히 수호하고 공고히 하며 발전시키는 것은 우리의 확고부동한 방침”이라고 했다.,0.00032039844550433894
